a : 294.0000, 0 -> 0
b : -247.0000, 0 -> 0
c : 889.0000, 0 -> 0
a : 255.0000, 1 -> 1
b : -893.0000, 1 -> 5
c : 957.0000, 1 -> 5
a : -26.0000, 2 -> 0
b : 361.0000, 2 -> 2
c : -591.0000, 2 -> 4
a : -897.0000, 3 -> 4
b : -404.0000, 3 -> 4
c : -801.0000, 3 -> 2
a : -239.0000, 4 -> 2
b : -509.0000, 4 -> 4
c : 48.0000, 4 -> 4
a : 69.0000, 5 -> 1
b : -50.0000, 5 -> 5
c : 248.0000, 5 -> 0
b : 500.0000, 0 -> 5
b : -52.0000, 1 -> 0
c : -437.0000, 2 -> 2
c : -724.0000, 3 -> 4
c : 766.0000, 4 -> 5
c : -860.0000, 5 -> 3
