a : -626.0000, 0 -> 0
b : -65.0000, 0 -> 3
c : -971.0000, 0 -> 1
d : 301.0000, 0 -> 3
a : -497.0000, 1 -> 5
b : -507.0000, 1 -> 6
c : -986.0000, 1 -> 0
d : -460.0000, 1 -> 1
a : 828.0000, 2 -> 4
b : 787.0000, 2 -> 2
c : 569.0000, 2 -> 3
d : 99.0000, 2 -> 2
a : 988.0000, 3 -> 3
b : -419.0000, 3 -> 3
c : -468.0000, 3 -> 2
d : -216.0000, 3 -> 1
a : -812.0000, 4 -> 5
b : 427.0000, 4 -> 5
c : 613.0000, 4 -> 2
d : -231.0000, 4 -> 1
a : 636.0000, 5 -> 5
b : -23.0000, 5 -> 3
c : 278.0000, 5 -> 4
d : 619.0000, 5 -> 4
a : 14.0000, 6 -> 4
b : 806.0000, 6 -> 3
c : 701.0000, 6 -> 2
d : -725.0000, 6 -> 5
b : -335.0000, 0 -> 1
b : 836.0000, 0 -> 6
c : 782.0000, 1 -> 4
b : -619.0000, 1 -> 1
b : -49.0000, 2 -> 0
a : -26.0000, 2 -> 5
d : -966.0000, 3 -> 4
a : 604.0000, 3 -> 0
d : -291.0000, 4 -> 6
d : 915.0000, 4 -> 2
b : -255.0000, 5 -> 6
a : 991.0000, 5 -> 0
a : 854.0000, 6 -> 0
c : 353.0000, 6 -> 4
