a : 321.0000, 0 -> 3
b : -752.0000, 0 -> 2
c : -375.0000, 0 -> 1
d : 831.0000, 0 -> 3
a : 733.0000, 1 -> 3
b : -709.0000, 1 -> 3
c : 390.0000, 1 -> 3
d : -923.0000, 1 -> 3
a : 859.0000, 2 -> 3
b : -616.0000, 2 -> 0
c : -864.0000, 2 -> 1
d : 439.0000, 2 -> 1
a : -506.0000, 3 -> 0
b : -780.0000, 3 -> 3
c : -785.0000, 3 -> 2
d : -222.0000, 3 -> 1
a : -469.0000, 0 -> 0
c : -370.0000, 0 -> 3
d : 307.0000, 1 -> 2
c : -178.0000, 1 -> 0
b : -908.0000, 2 -> 2
c : 581.0000, 2 -> 0
a : -681.0000, 3 -> 3
b : 966.0000, 3 -> 0
