a : 287.0000, 0 -> 0
b : -343.0000, 0 -> 1
c : 761.0000, 0 -> 4
a : 17.0000, 1 -> 3
b : 306.0000, 1 -> 1
c : -531.0000, 1 -> 3
a : -758.0000, 2 -> 2
b : -682.0000, 2 -> 2
c : 775.0000, 2 -> 3
a : -532.0000, 3 -> 0
b : -545.0000, 3 -> 4
c : 243.0000, 3 -> 3
a : -659.0000, 4 -> 0
b : 276.0000, 4 -> 5
c : 910.0000, 4 -> 5
a : -343.0000, 5 -> 1
b : -768.0000, 5 -> 3
c : 23.0000, 5 -> 5
c : -739.0000, 0 -> 5
a : 661.0000, 1 -> 0
a : 7.0000, 2 -> 3
b : -983.0000, 3 -> 5
a : 416.0000, 4 -> 2
c : 996.0000, 5 -> 4
