a : 503.0000, 0 -> 6
b : -291.0000, 0 -> 2
a : -463.0000, 1 -> 5
b : 153.0000, 1 -> 7
a : -354.0000, 2 -> 1
b : -598.0000, 2 -> 5
a : -726.0000, 3 -> 0
b : -289.0000, 3 -> 4
a : -454.0000, 4 -> 3
b : 914.0000, 4 -> 7
a : 759.0000, 5 -> 2
b : -727.0000, 5 -> 4
a : 521.0000, 6 -> 0
b : 493.0000, 6 -> 6
a : -400.0000, 7 -> 5
b : -823.0000, 7 -> 7
a : 807.0000, 0 -> 2
b : -517.0000, 1 -> 6
a : 145.0000, 2 -> 7
a : 38.0000, 3 -> 2
a : -689.0000, 4 -> 5
b : 142.0000, 5 -> 7
b : 546.0000, 6 -> 3
a : 289.0000, 7 -> 4
