a : 681.0000, 0 -> 4
b : 701.0000, 0 -> 1
c : -88.0000, 0 -> 4
a : 881.0000, 1 -> 5
b : 678.0000, 1 -> 3
c : -934.0000, 1 -> 7
a : 483.0000, 2 -> 3
b : 0.0000, 2 -> 6
c : -712.0000, 2 -> 7
a : -503.0000, 3 -> 7
b : 163.0000, 3 -> 1
c : -37.0000, 3 -> 4
a : -336.0000, 4 -> 5
b : -284.0000, 4 -> 0
c : -227.0000, 4 -> 2
a : 992.0000, 5 -> 4
b : -690.0000, 5 -> 5
c : 184.0000, 5 -> 2
a : -871.0000, 6 -> 1
b : 572.0000, 6 -> 0
c : 166.0000, 6 -> 4
a : -403.0000, 7 -> 0
b : 901.0000, 7 -> 6
c : -97.0000, 7 -> 1
b : -954.0000, 0 -> 5
c : -90.0000, 1 -> 5
c : -268.0000, 2 -> 5
b : 843.0000, 3 -> 0
c : -565.0000, 4 -> 5
a : 479.0000, 5 -> 2
a : -794.0000, 6 -> 4
a : 539.0000, 7 -> 7
