a : -290.0000, 0 -> 2
b : 946.0000, 0 -> 5
c : 446.0000, 0 -> 6
a : -434.0000, 1 -> 3
b : 314.0000, 1 -> 3
c : -952.0000, 1 -> 4
a : 895.0000, 2 -> 4
b : -818.0000, 2 -> 2
c : -203.0000, 2 -> 1
a : -489.0000, 3 -> 5
b : -544.0000, 3 -> 0
c : -900.0000, 3 -> 1
a : 884.0000, 4 -> 3
b : -328.0000, 4 -> 3
c : 474.0000, 4 -> 6
a : 522.0000, 5 -> 0
b : 601.0000, 5 -> 5
c : 322.0000, 5 -> 3
a : 713.0000, 6 -> 4
b : -992.0000, 6 -> 5
c : 182.0000, 6 -> 4
b : -521.0000, 0 -> 4
a : 580.0000, 1 -> 4
c : 670.0000, 2 -> 2
b : 592.0000, 3 -> 2
a : 853.0000, 4 -> 6
a : 554.0000, 5 -> 4
b : -989.0000, 6 -> 2
