a : -775.0000, 0 -> 0
b : -877.0000, 0 -> 1
c : -869.0000, 0 -> 1
d : -278.0000, 0 -> 3
a : 864.0000, 1 -> 2
b : 11.0000, 1 -> 0
c : -332.0000, 1 -> 3
d : 103.0000, 1 -> 1
a : 846.0000, 2 -> 4
b : -226.0000, 2 -> 3
c : -202.0000, 2 -> 3
d : 713.0000, 2 -> 3
a : -926.0000, 3 -> 1
b : -182.0000, 3 -> 2
c : 994.0000, 3 -> 1
d : 944.0000, 3 -> 3
a : -236.0000, 4 -> 0
b : 304.0000, 4 -> 1
c : 295.0000, 4 -> 4
d : 679.0000, 4 -> 2
c : -681.0000, 0 -> 2
a : -663.0000, 0 -> 3
b : 760.0000, 1 -> 3
b : 239.0000, 1 -> 4
b : 448.0000, 2 -> 4
a : 592.0000, 2 -> 3
b : -476.0000, 3 -> 0
b : -753.0000, 3 -> 4
a : 526.0000, 4 -> 3
a : 847.0000, 4 -> 1
