a : 589.0000, 0 -> 3
b : 987.0000, 0 -> 5
a : 321.0000, 1 -> 5
b : 418.0000, 1 -> 6
a : -568.0000, 2 -> 0
b : -127.0000, 2 -> 3
a : 709.0000, 3 -> 0
b : 809.0000, 3 -> 5
a : -531.0000, 4 -> 0
b : -193.0000, 4 -> 3
a : 434.0000, 5 -> 2
b : -135.0000, 5 -> 5
a : -119.0000, 6 -> 7
b : 352.0000, 6 -> 3
a : -301.0000, 7 -> 2
b : 644.0000, 7 -> 3
b : -44.0000, 0 -> 0
a : -371.0000, 1 -> 2
a : 842.0000, 2 -> 7
a : -147.0000, 3 -> 7
b : 779.0000, 4 -> 2
b : 33.0000, 5 -> 1
a : -690.0000, 6 -> 5
b : -631.0000, 7 -> 6
b : -797.0000, 3 -> 4
