a : 503.0000, 0 -> 2
b : -625.0000, 0 -> 2
c : 619.0000, 0 -> 1
d : -10.0000, 0 -> 0
a : 915.0000, 1 -> 0
b : 378.0000, 1 -> 1
c : 372.0000, 1 -> 2
d : 320.0000, 1 -> 3
a : 653.0000, 2 -> 4
b : -57.0000, 2 -> 0
c : 278.0000, 2 -> 2
d : -44.0000, 2 -> 3
a : -503.0000, 3 -> 1
b : -497.0000, 3 -> 0
c : -498.0000, 3 -> 0
d : 884.0000, 3 -> 2
a : 37.0000, 4 -> 1
b : 462.0000, 4 -> 2
c : 129.0000, 4 -> 4
d : 507.0000, 4 -> 0
c : 248.0000, 0 -> 2
c : -530.0000, 0 -> 0
b : 300.0000, 1 -> 2
d : -844.0000, 1 -> 4
b : -62.0000, 2 -> 3
b : 506.0000, 2 -> 4
b : -285.0000, 3 -> 1
c : 441.0000, 3 -> 1
b : -907.0000, 4 -> 0
a : 428.0000, 4 -> 3
