a : -976.0000, 0 -> 3
b : -2.0000, 0 -> 1
c : -310.0000, 0 -> 1
a : 798.0000, 1 -> 2
b : 327.0000, 1 -> 6
c : 475.0000, 1 -> 1
a : 246.0000, 2 -> 5
b : 559.0000, 2 -> 2
c : -399.0000, 2 -> 5
a : 614.0000, 3 -> 3
b : 781.0000, 3 -> 2
c : 875.0000, 3 -> 0
a : 891.0000, 4 -> 1
b : 74.0000, 4 -> 2
c : -762.0000, 4 -> 2
a : 854.0000, 5 -> 6
b : -442.0000, 5 -> 6
c : 59.0000, 5 -> 2
a : 935.0000, 6 -> 3
b : 434.0000, 6 -> 6
c : -809.0000, 6 -> 0
a : 495.0000, 0 -> 2
b : -687.0000, 1 -> 4
a : -298.0000, 2 -> 3
b : 732.0000, 3 -> 4
a : 465.0000, 4 -> 6
b : -109.0000, 5 -> 0
a : -242.0000, 6 -> 0
