a : 217.0000, 0 -> 2
b : -509.0000, 0 -> 5
c : -948.0000, 0 -> 7
a : 232.0000, 1 -> 0
b : -602.0000, 1 -> 0
c : -323.0000, 1 -> 2
a : 81.0000, 2 -> 5
b : 677.0000, 2 -> 4
c : -184.0000, 2 -> 3
a : -920.0000, 3 -> 3
b : -273.0000, 3 -> 6
c : 227.0000, 3 -> 3
a : 564.0000, 4 -> 1
b : -781.0000, 4 -> 1
c : -467.0000, 4 -> 6
a : -513.0000, 5 -> 2
b : 897.0000, 5 -> 5
c : -230.0000, 5 -> 3
a : 839.0000, 6 -> 5
b : 241.0000, 6 -> 4
c : -394.0000, 6 -> 1
a : 893.0000, 7 -> 3
b : -805.0000, 7 -> 2
c : -253.0000, 7 -> 4
a : 553.0000, 0 -> 1
a : -653.0000, 1 -> 5
c : 229.0000, 2 -> 0
b : 966.0000, 3 -> 7
b : -881.0000, 4 -> 0
b : -554.0000, 5 -> 0
a : 840.0000, 6 -> 6
a : 368.0000, 7 -> 6
