a : 303.0000, 0 -> 2
b : -745.0000, 0 -> 3
c : -992.0000, 0 -> 0
d : -507.0000, 0 -> 2
a : 523.0000, 1 -> 3
b : -536.0000, 1 -> 2
c : -175.0000, 1 -> 2
d : 377.0000, 1 -> 2
a : -385.0000, 2 -> 0
b : 226.0000, 2 -> 0
c : 781.0000, 2 -> 1
d : -471.0000, 2 -> 3
a : 987.0000, 3 -> 1
b : -988.0000, 3 -> 2
c : -864.0000, 3 -> 3
d : 904.0000, 3 -> 0
b : 155.0000, 0 -> 2
b : 542.0000, 0 -> 1
d : -23.0000, 1 -> 1
c : -87.0000, 1 -> 3
c : 572.0000, 2 -> 0
c : -526.0000, 2 -> 2
b : -698.0000, 3 -> 3
b : 238.0000, 3 -> 1
