a : 583.0000, 0 -> 1
b : 151.0000, 0 -> 1
c : 448.0000, 0 -> 0
a : 991.0000, 1 -> 3
b : -183.0000, 1 -> 6
c : -21.0000, 1 -> 6
a : -657.0000, 2 -> 6
b : -686.0000, 2 -> 1
c : 175.0000, 2 -> 0
a : -25.0000, 3 -> 3
b : -860.0000, 3 -> 5
c : -620.0000, 3 -> 0
a : 758.0000, 4 -> 2
b : -603.0000, 4 -> 5
c : 409.0000, 4 -> 0
a : 548.0000, 5 -> 0
b : 623.0000, 5 -> 7
c : -95.0000, 5 -> 6
a : 766.0000, 6 -> 3
b : -120.0000, 6 -> 5
c : -155.0000, 6 -> 3
a : 961.0000, 7 -> 3
b : -304.0000, 7 -> 4
c : -541.0000, 7 -> 2
c : 39.0000, 0 -> 3
a : 539.0000, 1 -> 2
b : 954.0000, 2 -> 3
c : 777.0000, 3 -> 3
c : 636.0000, 4 -> 7
b : 224.0000, 5 -> 0
a : 205.0000, 6 -> 4
c : -157.0000, 7 -> 3
