a : -993.0000, 0 -> 3
b : 763.0000, 0 -> 0
c : 778.0000, 0 -> 2
d : -307.0000, 0 -> 2
a : 657.0000, 1 -> 1
b : 335.0000, 1 -> 3
c : -881.0000, 1 -> 4
d : -75.0000, 1 -> 1
a : 556.0000, 2 -> 0
b : -406.0000, 2 -> 0
c : 489.0000, 2 -> 3
d : -127.0000, 2 -> 3
a : 441.0000, 3 -> 0
b : -846.0000, 3 -> 3
c : -368.0000, 3 -> 4
d : 507.0000, 3 -> 4
a : 88.0000, 4 -> 4
b : 187.0000, 4 -> 2
c : -705.0000, 4 -> 0
d : -444.0000, 4 -> 1
c : -972.0000, 0 -> 0
b : 292.0000, 0 -> 3
a : -146.0000, 1 -> 3
a : -336.0000, 1 -> 4
a : 958.0000, 2 -> 2
d : 541.0000, 2 -> 1
c : -351.0000, 3 -> 3
c : 289.0000, 3 -> 1
a : -80.0000, 4 -> 3
c : 19.0000, 4 -> 4
