a : -277.0000, 0 -> 7
b : -491.0000, 0 -> 3
a : 761.0000, 1 -> 5
b : 199.0000, 1 -> 3
a : -963.0000, 2 -> 3
b : -974.0000, 2 -> 7
a : 44.0000, 3 -> 2
b : -606.0000, 3 -> 1
a : 964.0000, 4 -> 0
b : 70.0000, 4 -> 1
a : 480.0000, 5 -> 2
b : 265.0000, 5 -> 1
a : -465.0000, 6 -> 4
b : 685.0000, 6 -> 1
a : -929.0000, 7 -> 6
b : 546.0000, 7 -> 7
b : -185.0000, 0 -> 5
a : -495.0000, 1 -> 3
a : 222.0000, 2 -> 7
a : 534.0000, 3 -> 6
a : 650.0000, 4 -> 3
b : -542.0000, 5 -> 4
b : 62.0000, 6 -> 3
a : -297.0000, 7 -> 5
