a : -520.0000, 0 -> 6
b : 861.0000, 0 -> 5
c : 982.0000, 0 -> 6
a : 81.0000, 1 -> 0
b : -30.0000, 1 -> 7
c : -804.0000, 1 -> 1
a : -85.0000, 2 -> 6
b : -745.0000, 2 -> 2
c : -128.0000, 2 -> 2
a : 560.0000, 3 -> 7
b : -874.0000, 3 -> 7
c : 130.0000, 3 -> 0
a : -999.0000, 4 -> 7
b : -484.0000, 4 -> 5
c : 186.0000, 4 -> 4
a : -840.0000, 5 -> 3
b : 350.0000, 5 -> 6
c : -24.0000, 5 -> 0
a : -935.0000, 6 -> 0
b : -237.0000, 6 -> 2
c : -536.0000, 6 -> 5
a : -916.0000, 7 -> 1
b : -859.0000, 7 -> 5
c : -389.0000, 7 -> 6
c : -14.0000, 0 -> 2
b : -232.0000, 1 -> 3
b : -546.0000, 2 -> 0
c : 427.0000, 3 -> 3
c : 128.0000, 4 -> 3
a : -262.0000, 5 -> 7
c : 497.0000, 6 -> 6
c : 750.0000, 7 -> 7
a : -156.0000, 3 -> 4
