a : -121.0000, 0 -> 2
b : -313.0000, 0 -> 0
c : 250.0000, 0 -> 3
d : -345.0000, 0 -> 1
a : -768.0000, 1 -> 1
b : -203.0000, 1 -> 0
c : -673.0000, 1 -> 2
d : 547.0000, 1 -> 1
a : -129.0000, 2 -> 2
b : -612.0000, 2 -> 0
c : -93.0000, 2 -> 1
d : -64.0000, 2 -> 3
a : 986.0000, 3 -> 2
b : -537.0000, 3 -> 0
c : -789.0000, 3 -> 1
d : -82.0000, 3 -> 2
d : 535.0000, 0 -> 2
a : 657.0000, 0 -> 3
c : -488.0000, 1 -> 1
c : -149.0000, 1 -> 0
d : 265.0000, 2 -> 2
a : 504.0000, 2 -> 0
b : -773.0000, 3 -> 1
d : -118.0000, 3 -> 0
