a : 664.0000, 0 -> 4
b : 280.0000, 0 -> 5
c : -260.0000, 0 -> 4
a : 777.0000, 1 -> 2
b : 838.0000, 1 -> 2
c : 114.0000, 1 -> 4
a : -251.0000, 2 -> 0
b : 667.0000, 2 -> 5
c : -962.0000, 2 -> 1
a : 823.0000, 3 -> 2
b : -297.0000, 3 -> 1
c : 820.0000, 3 -> 5
a : -39.0000, 4 -> 1
b : -373.0000, 4 -> 0
c : -163.0000, 4 -> 4
a : 722.0000, 5 -> 1
b : 61.0000, 5 -> 3
c : -27.0000, 5 -> 0
a : 809.0000, 0 -> 5
b : -683.0000, 1 -> 5
b : -992.0000, 2 -> 1
b : 640.0000, 3 -> 3
c : 341.0000, 4 -> 2
b : 950.0000, 5 -> 1
