a : 456.0000, 0 -> 1
b : 174.0000, 0 -> 4
c : 931.0000, 0 -> 4
d : 195.0000, 0 -> 3
a : 865.0000, 1 -> 4
b : 795.0000, 1 -> 1
c : -153.0000, 1 -> 5
d : 35.0000, 1 -> 4
a : -319.0000, 2 -> 5
b : 709.0000, 2 -> 0
c : 517.0000, 2 -> 3
d : 222.0000, 2 -> 2
a : 439.0000, 3 -> 4
b : -385.0000, 3 -> 3
c : -6.0000, 3 -> 1
d : 197.0000, 3 -> 2
a : 324.0000, 4 -> 1
b : 969.0000, 4 -> 2
c : 900.0000, 4 -> 3
d : -162.0000, 4 -> 0
a : 638.0000, 5 -> 3
b : -841.0000, 5 -> 1
c : 925.0000, 5 -> 2
d : 194.0000, 5 -> 2
c : -588.0000, 0 -> 2
a : -359.0000, 0 -> 4
a : -794.0000, 1 -> 3
c : -59.0000, 1 -> 3
c : -739.0000, 2 -> 4
d : -356.0000, 2 -> 5
d : 558.0000, 3 -> 4
c : 23.0000, 3 -> 3
a : 49.0000, 4 -> 0
c : 928.0000, 4 -> 1
d : -130.0000, 5 -> 1
d : -684.0000, 5 -> 4
