a : 492.0000, 0 -> 1
b : -79.0000, 0 -> 4
c : -11.0000, 0 -> 0
d : 561.0000, 0 -> 1
a : 641.0000, 1 -> 3
b : -965.0000, 1 -> 1
c : 263.0000, 1 -> 6
d : 655.0000, 1 -> 4
a : -882.0000, 2 -> 6
b : 96.0000, 2 -> 0
c : -293.0000, 2 -> 3
d : 523.0000, 2 -> 6
a : 103.0000, 3 -> 0
b : -869.0000, 3 -> 4
c : 121.0000, 3 -> 1
d : -103.0000, 3 -> 4
a : 510.0000, 4 -> 3
b : 335.0000, 4 -> 4
c : -308.0000, 4 -> 0
d : -278.0000, 4 -> 6
a : 397.0000, 5 -> 5
b : -819.0000, 5 -> 4
c : -615.0000, 5 -> 0
d : -455.0000, 5 -> 5
a : 307.0000, 6 -> 5
b : -893.0000, 6 -> 2
c : -67.0000, 6 -> 5
d : -348.0000, 6 -> 6
c : -404.0000, 0 -> 2
b : 44.0000, 0 -> 3
d : 698.0000, 1 -> 0
c : 935.0000, 1 -> 2
b : 293.0000, 2 -> 1
a : -163.0000, 2 -> 1
c : 364.0000, 3 -> 3
c : 706.0000, 3 -> 5
c : -992.0000, 4 -> 6
a : 830.0000, 4 -> 6
c : -270.0000, 5 -> 6
a : 231.0000, 5 -> 4
c : -557.0000, 6 -> 1
c : 485.0000, 6 -> 2
