a : -354.0000, 0 -> 6
b : -473.0000, 0 -> 7
c : -795.0000, 0 -> 2
a : 830.0000, 1 -> 1
b : 735.0000, 1 -> 6
c : -501.0000, 1 -> 4
a : 629.0000, 2 -> 0
b : 13.0000, 2 -> 7
c : 235.0000, 2 -> 1
a : -910.0000, 3 -> 3
b : 544.0000, 3 -> 3
c : 433.0000, 3 -> 4
a : 678.0000, 4 -> 2
b : 382.0000, 4 -> 6
c : -940.0000, 4 -> 6
a : 629.0000, 5 -> 0
b : 898.0000, 5 -> 5
c : 16.0000, 5 -> 7
a : 925.0000, 6 -> 6
b : -847.0000, 6 -> 1
c : -53.0000, 6 -> 2
a : -158.0000, 7 -> 6
b : 79.0000, 7 -> 3
c : -831.0000, 7 -> 6
c : 998.0000, 0 -> 0
b : 779.0000, 1 -> 5
b : -101.0000, 2 -> 6
b : 793.0000, 3 -> 4
a : -164.0000, 4 -> 1
c : -690.0000, 5 -> 6
a : 299.0000, 6 -> 4
b : 694.0000, 7 -> 6
