a : -617.0000, 0 -> 4
b : 500.0000, 0 -> 4
c : 302.0000, 0 -> 2
a : 601.0000, 1 -> 2
b : -946.0000, 1 -> 2
c : -361.0000, 1 -> 5
a : 605.0000, 2 -> 5
b : 217.0000, 2 -> 1
c : -954.0000, 2 -> 3
a : -180.0000, 3 -> 5
b : -380.0000, 3 -> 0
c : -707.0000, 3 -> 4
a : 354.0000, 4 -> 4
b : 291.0000, 4 -> 2
c : -480.0000, 4 -> 3
a : 218.0000, 5 -> 0
b : 726.0000, 5 -> 4
c : 516.0000, 5 -> 5
c : -669.0000, 0 -> 0
a : -300.0000, 1 -> 0
c : -798.0000, 2 -> 1
b : 770.0000, 3 -> 2
c : 177.0000, 4 -> 1
b : 561.0000, 5 -> 5
