a : 561.0000, 0 -> 1
b : -801.0000, 0 -> 2
c : 579.0000, 0 -> 1
d : -797.0000, 0 -> 1
a : 390.0000, 1 -> 0
b : -415.0000, 1 -> 0
c : 784.0000, 1 -> 4
d : 237.0000, 1 -> 3
a : 46.0000, 2 -> 2
b : 388.0000, 2 -> 1
c : -123.0000, 2 -> 1
d : 137.0000, 2 -> 0
a : 252.0000, 3 -> 0
b : 806.0000, 3 -> 1
c : -801.0000, 3 -> 0
d : -859.0000, 3 -> 0
a : 49.0000, 4 -> 3
b : -322.0000, 4 -> 2
c : 526.0000, 4 -> 4
d : 76.0000, 4 -> 2
d : 123.0000, 0 -> 3
b : 277.0000, 0 -> 1
a : -541.0000, 1 -> 1
d : -806.0000, 1 -> 1
a : -149.0000, 2 -> 1
d : 938.0000, 2 -> 4
c : 278.0000, 3 -> 2
a : -112.0000, 3 -> 1
c : -599.0000, 4 -> 3
b : -799.0000, 4 -> 1
