a : -590.0000, 0 -> 0
b : 57.0000, 0 -> 7
c : -33.0000, 0 -> 1
d : 416.0000, 0 -> 5
a : -791.0000, 1 -> 4
b : 74.0000, 1 -> 6
c : 716.0000, 1 -> 7
d : -633.0000, 1 -> 6
a : 514.0000, 2 -> 0
b : 913.0000, 2 -> 7
c : 658.0000, 2 -> 5
d : -901.0000, 2 -> 4
a : 515.0000, 3 -> 6
b : 631.0000, 3 -> 5
c : -488.0000, 3 -> 4
d : -387.0000, 3 -> 6
a : 241.0000, 4 -> 4
b : 195.0000, 4 -> 3
c : 676.0000, 4 -> 6
d : 328.0000, 4 -> 4
a : -918.0000, 5 -> 4
b : -752.0000, 5 -> 3
c : 714.0000, 5 -> 5
d : -278.0000, 5 -> 6
a : 547.0000, 6 -> 0
b : 539.0000, 6 -> 2
c : 671.0000, 6 -> 5
d : 560.0000, 6 -> 1
a : -871.0000, 7 -> 0
b : 925.0000, 7 -> 1
c : -300.0000, 7 -> 7
d : -299.0000, 7 -> 3
a : -132.0000, 0 -> 7
c : -372.0000, 0 -> 7
b : -231.0000, 1 -> 4
a : -993.0000, 1 -> 3
c : -410.0000, 2 -> 6
d : -987.0000, 2 -> 5
b : 927.0000, 3 -> 0
d : 238.0000, 3 -> 2
b : 238.0000, 4 -> 4
d : -823.0000, 4 -> 3
a : 529.0000, 5 -> 5
c : -530.0000, 5 -> 7
d : -694.0000, 6 -> 7
c : 938.0000, 6 -> 0
c : -506.0000, 7 -> 6
d : 857.0000, 7 -> 0
