a : -464.0000, 0 -> 0
b : -911.0000, 0 -> 5
c : -507.0000, 0 -> 1
a : 151.0000, 1 -> 4
b : 50.0000, 1 -> 3
c : -721.0000, 1 -> 1
a : 732.0000, 2 -> 2
b : -823.0000, 2 -> 5
c : 490.0000, 2 -> 4
a : 17.0000, 3 -> 0
b : 649.0000, 3 -> 0
c : 510.0000, 3 -> 3
a : -148.0000, 4 -> 1
b : -494.0000, 4 -> 2
c : -712.0000, 4 -> 3
a : 281.0000, 5 -> 0
b : -256.0000, 5 -> 4
c : 656.0000, 5 -> 1
c : -402.0000, 0 -> 0
c : 649.0000, 1 -> 5
c : -733.0000, 2 -> 3
a : -20.0000, 3 -> 2
b : 413.0000, 4 -> 0
c : 463.0000, 5 -> 2
