a : 831.0000, 0 -> 3
b : 532.0000, 0 -> 6
c : -480.0000, 0 -> 0
a : -597.0000, 1 -> 6
b : -7.0000, 1 -> 1
c : 441.0000, 1 -> 3
a : -884.0000, 2 -> 5
b : 848.0000, 2 -> 2
c : 799.0000, 2 -> 5
a : -301.0000, 3 -> 0
b : 104.0000, 3 -> 5
c : 801.0000, 3 -> 6
a : 133.0000, 4 -> 6
b : 501.0000, 4 -> 1
c : -352.0000, 4 -> 6
a : -776.0000, 5 -> 1
b : -201.0000, 5 -> 6
c : 349.0000, 5 -> 1
a : 733.0000, 6 -> 1
b : 58.0000, 6 -> 5
c : -212.0000, 6 -> 2
a : -582.0000, 0 -> 0
b : 917.0000, 1 -> 6
a : -759.0000, 2 -> 2
a : -119.0000, 3 -> 2
a : 510.0000, 4 -> 1
a : 671.0000, 5 -> 6
a : 987.0000, 6 -> 0
a : -187.0000, 6 -> 4
