a : -283.0000, 0 -> 5
b : 893.0000, 0 -> 7
c : 359.0000, 0 -> 2
a : -117.0000, 1 -> 2
b : -291.0000, 1 -> 0
c : -167.0000, 1 -> 7
a : -358.0000, 2 -> 4
b : 970.0000, 2 -> 5
c : -882.0000, 2 -> 5
a : -20.0000, 3 -> 1
b : 109.0000, 3 -> 5
c : 140.0000, 3 -> 7
a : 730.0000, 4 -> 3
b : -786.0000, 4 -> 4
c : 815.0000, 4 -> 0
a : 721.0000, 5 -> 1
b : 109.0000, 5 -> 6
c : 311.0000, 5 -> 6
a : -242.0000, 6 -> 1
b : -473.0000, 6 -> 7
c : 850.0000, 6 -> 0
a : 161.0000, 7 -> 0
b : -852.0000, 7 -> 7
c : -595.0000, 7 -> 7
c : 755.0000, 0 -> 0
b : -823.0000, 1 -> 2
b : -918.0000, 2 -> 7
c : -138.0000, 3 -> 1
a : 382.0000, 4 -> 2
b : -971.0000, 5 -> 2
b : 506.0000, 6 -> 1
c : -344.0000, 7 -> 4
