a : -620.0000, 0 -> 5
b : -17.0000, 0 -> 3
a : 492.0000, 1 -> 0
b : -678.0000, 1 -> 7
a : 790.0000, 2 -> 4
b : -709.0000, 2 -> 7
a : 689.0000, 3 -> 0
b : 458.0000, 3 -> 2
a : -139.0000, 4 -> 5
b : -200.0000, 4 -> 6
a : 9.0000, 5 -> 0
b : -663.0000, 5 -> 4
a : -859.0000, 6 -> 4
b : 856.0000, 6 -> 5
a : -649.0000, 7 -> 1
b : 193.0000, 7 -> 6
b : 272.0000, 0 -> 6
a : -684.0000, 1 -> 7
a : 677.0000, 2 -> 0
b : 631.0000, 3 -> 3
a : -339.0000, 4 -> 0
b : 751.0000, 5 -> 0
b : -377.0000, 6 -> 2
a : -952.0000, 7 -> 5
