a : -908.0000, 0 -> 1
b : -289.0000, 0 -> 6
a : 970.0000, 1 -> 5
b : 104.0000, 1 -> 1
a : 328.0000, 2 -> 5
b : 326.0000, 2 -> 5
a : 750.0000, 3 -> 5
b : -639.0000, 3 -> 7
a : -275.0000, 4 -> 7
b : -769.0000, 4 -> 3
a : 196.0000, 5 -> 4
b : 850.0000, 5 -> 3
a : 241.0000, 6 -> 4
b : -986.0000, 6 -> 2
a : 76.0000, 7 -> 6
b : 944.0000, 7 -> 5
a : 628.0000, 0 -> 7
b : -94.0000, 1 -> 3
b : -969.0000, 2 -> 4
b : -292.0000, 3 -> 5
b : 745.0000, 4 -> 0
b : -780.0000, 5 -> 1
b : -464.0000, 6 -> 4
a : 860.0000, 7 -> 7
