a : 280.0000, 0 -> 5
b : -256.0000, 0 -> 6
c : 458.0000, 0 -> 1
d : -856.0000, 0 -> 5
a : 985.0000, 1 -> 4
b : -115.0000, 1 -> 2
c : 1.0000, 1 -> 4
d : 536.0000, 1 -> 5
a : -422.0000, 2 -> 6
b : -110.0000, 2 -> 0
c : 145.0000, 2 -> 5
d : 628.0000, 2 -> 5
a : 254.0000, 3 -> 2
b : 652.0000, 3 -> 6
c : -553.0000, 3 -> 3
d : -565.0000, 3 -> 5
a : 585.0000, 4 -> 5
b : 415.0000, 4 -> 4
c : 989.0000, 4 -> 2
d : 693.0000, 4 -> 5
a : 865.0000, 5 -> 6
b : -533.0000, 5 -> 4
c : -612.0000, 5 -> 6
d : -309.0000, 5 -> 1
a : -173.0000, 6 -> 3
b : 460.0000, 6 -> 6
c : -306.0000, 6 -> 4
d : -818.0000, 6 -> 1
c : 535.0000, 0 -> 0
c : 780.0000, 0 -> 4
d : 628.0000, 1 -> 0
c : -80.0000, 1 -> 5
d : 341.0000, 2 -> 2
a : -409.0000, 2 -> 1
c : 594.0000, 3 -> 0
b : -702.0000, 3 -> 2
b : 411.0000, 4 -> 0
a : 920.0000, 4 -> 2
b : -635.0000, 5 -> 2
c : -613.0000, 5 -> 0
d : 938.0000, 6 -> 0
c : -302.0000, 6 -> 3
