a : 945.0000, 0 -> 6
b : -603.0000, 0 -> 3
c : -955.0000, 0 -> 3
d : 977.0000, 0 -> 1
a : 543.0000, 1 -> 0
b : 431.0000, 1 -> 0
c : -880.0000, 1 -> 5
d : 688.0000, 1 -> 2
a : -31.0000, 2 -> 2
b : 237.0000, 2 -> 4
c : -828.0000, 2 -> 0
d : -400.0000, 2 -> 2
a : -542.0000, 3 -> 0
b : -997.0000, 3 -> 5
c : -912.0000, 3 -> 6
d : -773.0000, 3 -> 4
a : -214.0000, 4 -> 4
b : -459.0000, 4 -> 4
c : 612.0000, 4 -> 1
d : -429.0000, 4 -> 6
a : -321.0000, 5 -> 0
b : 342.0000, 5 -> 5
c : -167.0000, 5 -> 3
d : -922.0000, 5 -> 0
a : -270.0000, 6 -> 5
b : 438.0000, 6 -> 3
c : 494.0000, 6 -> 0
d : 641.0000, 6 -> 6
a : 812.0000, 0 -> 2
a : 1.0000, 0 -> 5
c : 934.0000, 1 -> 2
c : 841.0000, 1 -> 1
d : -46.0000, 2 -> 4
d : 505.0000, 2 -> 3
a : 890.0000, 3 -> 2
b : -21.0000, 3 -> 3
c : -832.0000, 4 -> 5
b : 511.0000, 4 -> 0
b : -647.0000, 5 -> 4
a : 913.0000, 5 -> 1
b : 810.0000, 6 -> 1
d : -2.0000, 6 -> 0
