a : 448.0000, 0 -> 5
b : -865.0000, 0 -> 4
c : -422.0000, 0 -> 1
a : 29.0000, 1 -> 0
b : -977.0000, 1 -> 2
c : 685.0000, 1 -> 1
a : 601.0000, 2 -> 5
b : -55.0000, 2 -> 3
c : 480.0000, 2 -> 5
a : -604.0000, 3 -> 1
b : 132.0000, 3 -> 5
c : -778.0000, 3 -> 0
a : -202.0000, 4 -> 1
b : -684.0000, 4 -> 1
c : -167.0000, 4 -> 4
a : -158.0000, 5 -> 5
b : 915.0000, 5 -> 0
c : -995.0000, 5 -> 2
c : -172.0000, 0 -> 5
a : -935.0000, 1 -> 2
b : 287.0000, 2 -> 5
c : 732.0000, 3 -> 1
a : 576.0000, 4 -> 4
a : 899.0000, 5 -> 0
