a : -452.0000, 0 -> 5
b : 11.0000, 0 -> 0
c : -501.0000, 0 -> 4
a : -546.0000, 1 -> 1
b : 947.0000, 1 -> 5
c : 778.0000, 1 -> 6
a : 398.0000, 2 -> 1
b : 676.0000, 2 -> 2
c : 905.0000, 2 -> 0
a : 265.0000, 3 -> 1
b : 406.0000, 3 -> 3
c : -702.0000, 3 -> 3
a : 998.0000, 4 -> 1
b : 174.0000, 4 -> 1
c : 309.0000, 4 -> 6
a : -602.0000, 5 -> 4
b : -897.0000, 5 -> 3
c : -281.0000, 5 -> 6
a : 191.0000, 6 -> 3
b : 586.0000, 6 -> 3
c : -326.0000, 6 -> 6
a : -606.0000, 0 -> 6
a : 550.0000, 1 -> 4
c : 650.0000, 2 -> 5
c : 954.0000, 3 -> 5
b : 997.0000, 4 -> 0
a : 748.0000, 5 -> 1
b : 539.0000, 6 -> 1
a : -290.0000, 1 -> 2
