a : -876.0000, 0 -> 1
b : 333.0000, 0 -> 6
c : -879.0000, 0 -> 5
d : 330.0000, 0 -> 0
a : -34.0000, 1 -> 0
b : -106.0000, 1 -> 4
c : 720.0000, 1 -> 4
d : 215.0000, 1 -> 1
a : -552.0000, 2 -> 4
b : 197.0000, 2 -> 3
c : 266.0000, 2 -> 5
d : 135.0000, 2 -> 3
a : -437.0000, 3 -> 5
b : -153.0000, 3 -> 3
c : -427.0000, 3 -> 5
d : -935.0000, 3 -> 5
a : -308.0000, 4 -> 2
b : -695.0000, 4 -> 3
c : 442.0000, 4 -> 4
d : 683.0000, 4 -> 3
a : 234.0000, 5 -> 0
b : -527.0000, 5 -> 2
c : 839.0000, 5 -> 2
d : 451.0000, 5 -> 6
a : -933.0000, 6 -> 6
b : -54.0000, 6 -> 1
c : 21.0000, 6 -> 1
d : 531.0000, 6 -> 2
a : 363.0000, 0 -> 2
c : -977.0000, 0 -> 1
c : 548.0000, 1 -> 3
a : -15.0000, 1 -> 4
b : 70.0000, 2 -> 6
c : 501.0000, 2 -> 3
c : -209.0000, 3 -> 3
b : -791.0000, 3 -> 1
c : 688.0000, 4 -> 1
c : -357.0000, 4 -> 5
a : -597.0000, 5 -> 6
b : 882.0000, 5 -> 3
d : -673.0000, 6 -> 5
a : -399.0000, 6 -> 3
