a : -107.0000, 0 -> 5
b : -727.0000, 0 -> 7
c : -979.0000, 0 -> 4
d : -703.0000, 0 -> 1
a : 909.0000, 1 -> 3
b : -927.0000, 1 -> 7
c : -501.0000, 1 -> 2
d : 257.0000, 1 -> 0
a : -967.0000, 2 -> 1
b : -599.0000, 2 -> 4
c : -761.0000, 2 -> 4
d : -939.0000, 2 -> 3
a : -498.0000, 3 -> 1
b : -66.0000, 3 -> 3
c : 308.0000, 3 -> 6
d : 411.0000, 3 -> 5
a : -760.0000, 4 -> 0
b : -541.0000, 4 -> 4
c : 936.0000, 4 -> 2
d : -288.0000, 4 -> 5
a : 467.0000, 5 -> 7
b : 345.0000, 5 -> 4
c : -751.0000, 5 -> 7
d : -573.0000, 5 -> 2
a : -82.0000, 6 -> 2
b : 638.0000, 6 -> 0
c : 959.0000, 6 -> 5
d : -888.0000, 6 -> 2
a : 241.0000, 7 -> 3
b : -955.0000, 7 -> 2
c : -645.0000, 7 -> 0
d : 498.0000, 7 -> 3
b : -686.0000, 0 -> 5
c : 605.0000, 0 -> 6
d : -285.0000, 1 -> 7
b : -255.0000, 1 -> 6
c : -377.0000, 2 -> 7
a : 464.0000, 2 -> 5
d : -626.0000, 3 -> 7
d : 225.0000, 3 -> 2
c : 929.0000, 4 -> 7
a : 871.0000, 4 -> 1
b : -993.0000, 5 -> 1
a : -967.0000, 5 -> 5
b : 569.0000, 6 -> 6
a : -332.0000, 6 -> 4
b : 755.0000, 7 -> 0
c : -439.0000, 7 -> 6
