a : 535.0000, 0 -> 5
b : 417.0000, 0 -> 2
c : 388.0000, 0 -> 2
d : -69.0000, 0 -> 7
a : -422.0000, 1 -> 1
b : 659.0000, 1 -> 3
c : 861.0000, 1 -> 2
d : -674.0000, 1 -> 2
a : -406.0000, 2 -> 3
b : -171.0000, 2 -> 7
c : 382.0000, 2 -> 5
d : 452.0000, 2 -> 2
a : 678.0000, 3 -> 3
b : -172.0000, 3 -> 1
c : -722.0000, 3 -> 2
d : -301.0000, 3 -> 2
a : 156.0000, 4 -> 2
b : -759.0000, 4 -> 5
c : 547.0000, 4 -> 5
d : 72.0000, 4 -> 4
a : 400.0000, 5 -> 2
b : -482.0000, 5 -> 0
c : 624.0000, 5 -> 1
d : -836.0000, 5 -> 4
a : 375.0000, 6 -> 3
b : 269.0000, 6 -> 7
c : -5.0000, 6 -> 4
d : -861.0000, 6 -> 1
a : 489.0000, 7 -> 2
b : 861.0000, 7 -> 3
c : 483.0000, 7 -> 5
d : -251.0000, 7 -> 6
a : 127.0000, 0 -> 1
c : -307.0000, 0 -> 5
b : 978.0000, 1 -> 4
b : -287.0000, 1 -> 2
a : -905.0000, 2 -> 7
c : -753.0000, 2 -> 3
c : 843.0000, 3 -> 6
a : 214.0000, 3 -> 4
d : -422.0000, 4 -> 1
b : -300.0000, 4 -> 6
d : 791.0000, 5 -> 6
b : -797.0000, 5 -> 2
b : -567.0000, 6 -> 5
b : 930.0000, 6 -> 4
a : 713.0000, 7 -> 0
d : 81.0000, 7 -> 4
