a : 480.0000, 0 -> 3
b : -156.0000, 0 -> 6
c : -452.0000, 0 -> 2
a : -15.0000, 1 -> 6
b : -447.0000, 1 -> 6
c : 627.0000, 1 -> 6
a : -84.0000, 2 -> 6
b : -280.0000, 2 -> 6
c : -8.0000, 2 -> 1
a : -415.0000, 3 -> 1
b : -614.0000, 3 -> 5
c : 349.0000, 3 -> 1
a : -581.0000, 4 -> 1
b : -742.0000, 4 -> 5
c : 747.0000, 4 -> 2
a : -906.0000, 5 -> 1
b : 734.0000, 5 -> 5
c : 60.0000, 5 -> 5
a : -877.0000, 6 -> 3
b : 655.0000, 6 -> 3
c : -875.0000, 6 -> 0
a : 34.0000, 0 -> 0
b : -733.0000, 1 -> 1
a : -435.0000, 2 -> 4
c : -305.0000, 3 -> 5
b : 326.0000, 4 -> 0
b : 877.0000, 5 -> 6
a : -208.0000, 6 -> 6
