a : -457.0000, 0 -> 2
b : 381.0000, 0 -> 4
c : -102.0000, 0 -> 6
a : -318.0000, 1 -> 0
b : -284.0000, 1 -> 3
c : -323.0000, 1 -> 5
a : 791.0000, 2 -> 4
b : 670.0000, 2 -> 2
c : -893.0000, 2 -> 5
a : -118.0000, 3 -> 1
b : -733.0000, 3 -> 5
c : -382.0000, 3 -> 2
a : -920.0000, 4 -> 6
b : -823.0000, 4 -> 0
c : 12.0000, 4 -> 3
a : 450.0000, 5 -> 3
b : 913.0000, 5 -> 0
c : 536.0000, 5 -> 5
a : 102.0000, 6 -> 4
b : 6.0000, 6 -> 2
c : -223.0000, 6 -> 3
b : 934.0000, 0 -> 5
b : 747.0000, 1 -> 0
a : -638.0000, 2 -> 3
a : -471.0000, 3 -> 2
c : -874.0000, 4 -> 6
c : -784.0000, 5 -> 6
a : -825.0000, 6 -> 6
