a : 317.0000, 0 -> 0
b : 129.0000, 0 -> 1
c : -958.0000, 0 -> 4
a : 341.0000, 1 -> 4
b : 994.0000, 1 -> 0
c : 293.0000, 1 -> 4
a : -282.0000, 2 -> 5
b : 153.0000, 2 -> 3
c : 460.0000, 2 -> 3
a : -686.0000, 3 -> 0
b : 883.0000, 3 -> 5
c : -359.0000, 3 -> 2
a : -712.0000, 4 -> 2
b : 220.0000, 4 -> 3
c : -702.0000, 4 -> 3
a : -428.0000, 5 -> 4
b : -674.0000, 5 -> 2
c : -943.0000, 5 -> 5
b : -218.0000, 0 -> 2
c : -1000.0000, 1 -> 3
a : -560.0000, 2 -> 3
a : -110.0000, 3 -> 4
c : 207.0000, 4 -> 5
b : -864.0000, 5 -> 3
