a : -249.0000, 0 -> 4
b : -682.0000, 0 -> 5
c : -636.0000, 0 -> 3
a : 736.0000, 1 -> 4
b : -333.0000, 1 -> 2
c : -482.0000, 1 -> 3
a : 409.0000, 2 -> 3
b : -72.0000, 2 -> 2
c : 771.0000, 2 -> 1
a : 351.0000, 3 -> 4
b : 211.0000, 3 -> 3
c : -214.0000, 3 -> 0
a : -983.0000, 4 -> 1
b : -709.0000, 4 -> 4
c : -7.0000, 4 -> 5
a : -789.0000, 5 -> 4
b : -838.0000, 5 -> 1
c : 556.0000, 5 -> 5
a : 373.0000, 0 -> 1
b : 477.0000, 1 -> 4
a : -554.0000, 2 -> 2
c : 164.0000, 3 -> 4
a : 895.0000, 4 -> 0
c : -10.0000, 5 -> 0
