a : -284.0000, 0 -> 1
b : 749.0000, 0 -> 6
a : -374.0000, 1 -> 3
b : -743.0000, 1 -> 1
a : 751.0000, 2 -> 4
b : 308.0000, 2 -> 1
a : -337.0000, 3 -> 2
b : 572.0000, 3 -> 0
a : -699.0000, 4 -> 0
b : 624.0000, 4 -> 2
a : 420.0000, 5 -> 2
b : 107.0000, 5 -> 3
a : -179.0000, 6 -> 2
b : 498.0000, 6 -> 3
a : 436.0000, 7 -> 3
b : 108.0000, 7 -> 6
a : -154.0000, 0 -> 7
b : 812.0000, 1 -> 4
a : -606.0000, 2 -> 7
b : -125.0000, 3 -> 7
a : -958.0000, 4 -> 3
a : -456.0000, 5 -> 0
b : -302.0000, 6 -> 2
a : 410.0000, 7 -> 4
a : -386.0000, 0 -> 5
