a : -485.0000, 0 -> 4
b : -137.0000, 0 -> 1
c : -417.0000, 0 -> 3
d : -200.0000, 0 -> 0
a : -568.0000, 1 -> 5
b : -346.0000, 1 -> 2
c : -679.0000, 1 -> 2
d : 17.0000, 1 -> 3
a : -16.0000, 2 -> 1
b : -333.0000, 2 -> 6
c : 82.0000, 2 -> 4
d : 112.0000, 2 -> 5
a : -563.0000, 3 -> 2
b : 522.0000, 3 -> 3
c : -639.0000, 3 -> 1
d : -270.0000, 3 -> 5
a : -756.0000, 4 -> 6
b : -556.0000, 4 -> 2
c : -780.0000, 4 -> 4
d : 363.0000, 4 -> 1
a : 715.0000, 5 -> 0
b : 637.0000, 5 -> 5
c : 545.0000, 5 -> 0
d : -749.0000, 5 -> 3
a : 535.0000, 6 -> 4
b : -993.0000, 6 -> 5
c : 828.0000, 6 -> 3
d : 329.0000, 6 -> 5
c : -213.0000, 0 -> 2
c : 580.0000, 0 -> 6
c : -974.0000, 1 -> 0
a : 663.0000, 1 -> 3
c : 813.0000, 2 -> 3
c : -381.0000, 2 -> 2
a : -445.0000, 3 -> 3
c : -507.0000, 3 -> 4
a : -616.0000, 4 -> 5
a : -670.0000, 4 -> 2
a : -166.0000, 5 -> 2
d : 558.0000, 5 -> 5
a : 519.0000, 6 -> 1
b : 808.0000, 6 -> 6
