a : 918.0000, 0 -> 2
b : 554.0000, 0 -> 7
c : -190.0000, 0 -> 7
d : -32.0000, 0 -> 7
a : 682.0000, 1 -> 2
b : 191.0000, 1 -> 6
c : -125.0000, 1 -> 0
d : -98.0000, 1 -> 2
a : 315.0000, 2 -> 6
b : -789.0000, 2 -> 0
c : -219.0000, 2 -> 1
d : -492.0000, 2 -> 3
a : 554.0000, 3 -> 3
b : -712.0000, 3 -> 0
c : -279.0000, 3 -> 3
d : -902.0000, 3 -> 5
a : -690.0000, 4 -> 7
b : -982.0000, 4 -> 6
c : 701.0000, 4 -> 1
d : -56.0000, 4 -> 4
a : 682.0000, 5 -> 7
b : -813.0000, 5 -> 2
c : -435.0000, 5 -> 0
d : -466.0000, 5 -> 1
a : 777.0000, 6 -> 6
b : 909.0000, 6 -> 6
c : 638.0000, 6 -> 2
d : -59.0000, 6 -> 1
a : 955.0000, 7 -> 7
b : 295.0000, 7 -> 1
c : -605.0000, 7 -> 6
d : -559.0000, 7 -> 4
b : 318.0000, 0 -> 1
b : 872.0000, 0 -> 4
a : 705.0000, 1 -> 5
d : 772.0000, 1 -> 4
d : 530.0000, 2 -> 0
c : 968.0000, 2 -> 5
b : 140.0000, 3 -> 1
a : 720.0000, 3 -> 1
a : 528.0000, 4 -> 6
a : -810.0000, 4 -> 0
d : 53.0000, 5 -> 4
a : -966.0000, 5 -> 6
d : 213.0000, 6 -> 4
b : -631.0000, 6 -> 5
b : 155.0000, 7 -> 3
b : -707.0000, 7 -> 5
