a : 742.0000, 0 -> 1
b : -624.0000, 0 -> 1
c : 742.0000, 0 -> 0
a : 852.0000, 1 -> 5
b : -779.0000, 1 -> 4
c : 343.0000, 1 -> 6
a : 405.0000, 2 -> 4
b : -607.0000, 2 -> 1
c : 307.0000, 2 -> 0
a : 431.0000, 3 -> 4
b : 411.0000, 3 -> 3
c : -990.0000, 3 -> 3
a : 457.0000, 4 -> 5
b : 15.0000, 4 -> 3
c : -202.0000, 4 -> 1
a : 479.0000, 5 -> 5
b : 324.0000, 5 -> 6
c : 567.0000, 5 -> 2
a : 940.0000, 6 -> 2
b : 559.0000, 6 -> 3
c : -268.0000, 6 -> 6
a : 490.0000, 0 -> 6
c : -21.0000, 1 -> 2
a : 663.0000, 2 -> 6
a : -170.0000, 3 -> 6
b : 480.0000, 4 -> 5
b : 577.0000, 5 -> 4
b : -39.0000, 6 -> 1
