a : 712.0000, 0 -> 5
b : 212.0000, 0 -> 0
c : -660.0000, 0 -> 1
a : 222.0000, 1 -> 4
b : -318.0000, 1 -> 1
c : -483.0000, 1 -> 2
a : 394.0000, 2 -> 3
b : -531.0000, 2 -> 1
c : 970.0000, 2 -> 4
a : -869.0000, 3 -> 3
b : 917.0000, 3 -> 3
c : -10.0000, 3 -> 0
a : -152.0000, 4 -> 3
b : 127.0000, 4 -> 0
c : 291.0000, 4 -> 1
a : 725.0000, 5 -> 2
b : 972.0000, 5 -> 5
c : -701.0000, 5 -> 1
c : -400.0000, 0 -> 2
c : -504.0000, 1 -> 5
b : 559.0000, 2 -> 4
c : -931.0000, 3 -> 1
a : -939.0000, 4 -> 2
b : -784.0000, 5 -> 1
