a : -490.0000, 0 -> 0
b : -956.0000, 0 -> 3
c : -93.0000, 0 -> 0
a : -790.0000, 1 -> 2
b : 564.0000, 1 -> 3
c : 602.0000, 1 -> 5
a : 56.0000, 2 -> 0
b : -742.0000, 2 -> 1
c : 939.0000, 2 -> 2
a : 732.0000, 3 -> 1
b : -224.0000, 3 -> 0
c : -992.0000, 3 -> 3
a : 707.0000, 4 -> 4
b : 254.0000, 4 -> 0
c : -281.0000, 4 -> 5
a : 833.0000, 5 -> 3
b : -658.0000, 5 -> 0
c : -921.0000, 5 -> 3
c : 8.0000, 0 -> 5
a : 331.0000, 1 -> 1
c : 723.0000, 2 -> 0
c : 552.0000, 3 -> 1
b : 188.0000, 4 -> 3
a : -746.0000, 5 -> 5
a : -63.0000, 3 -> 4
