a : 458.0000, 0 -> 3
b : -980.0000, 0 -> 7
c : 558.0000, 0 -> 4
d : -912.0000, 0 -> 5
a : -930.0000, 1 -> 5
b : 653.0000, 1 -> 0
c : 350.0000, 1 -> 4
d : -957.0000, 1 -> 2
a : 63.0000, 2 -> 4
b : -912.0000, 2 -> 6
c : -520.0000, 2 -> 5
d : 671.0000, 2 -> 1
a : -208.0000, 3 -> 7
b : 201.0000, 3 -> 0
c : -908.0000, 3 -> 2
d : -473.0000, 3 -> 1
a : 824.0000, 4 -> 1
b : 124.0000, 4 -> 0
c : -264.0000, 4 -> 5
d : 401.0000, 4 -> 7
a : 20.0000, 5 -> 5
b : -134.0000, 5 -> 1
c : -785.0000, 5 -> 3
d : -519.0000, 5 -> 0
a : 835.0000, 6 -> 5
b : 887.0000, 6 -> 4
c : -957.0000, 6 -> 1
d : 230.0000, 6 -> 1
a : 571.0000, 7 -> 0
b : 769.0000, 7 -> 2
c : 162.0000, 7 -> 2
d : 236.0000, 7 -> 2
d : -82.0000, 0 -> 7
b : -798.0000, 0 -> 2
a : -850.0000, 1 -> 2
b : -743.0000, 1 -> 1
b : 623.0000, 2 -> 3
c : -662.0000, 2 -> 7
a : 583.0000, 3 -> 5
c : -659.0000, 3 -> 7
d : -652.0000, 4 -> 6
c : -953.0000, 4 -> 2
c : 586.0000, 5 -> 0
d : -190.0000, 5 -> 1
a : 862.0000, 6 -> 2
b : -530.0000, 6 -> 6
a : 734.0000, 7 -> 7
c : -661.0000, 7 -> 5
