a : 120.0000, 0 -> 0
b : 667.0000, 0 -> 1
c : 182.0000, 0 -> 2
d : -752.0000, 0 -> 2
a : -336.0000, 1 -> 0
b : -289.0000, 1 -> 0
c : 235.0000, 1 -> 0
d : -540.0000, 1 -> 3
a : -462.0000, 2 -> 1
b : 101.0000, 2 -> 0
c : 819.0000, 2 -> 1
d : 318.0000, 2 -> 2
a : 106.0000, 3 -> 1
b : -115.0000, 3 -> 1
c : 234.0000, 3 -> 3
d : 217.0000, 3 -> 3
b : 602.0000, 0 -> 2
b : 231.0000, 0 -> 0
c : 658.0000, 1 -> 2
b : -873.0000, 1 -> 3
b : -268.0000, 2 -> 3
d : -674.0000, 2 -> 3
d : -289.0000, 3 -> 0
b : 553.0000, 3 -> 2
