a : 77.0000, 0 -> 1
b : 916.0000, 0 -> 5
c : 607.0000, 0 -> 0
d : 322.0000, 0 -> 1
a : 518.0000, 1 -> 0
b : -194.0000, 1 -> 0
c : -271.0000, 1 -> 0
d : 855.0000, 1 -> 1
a : 889.0000, 2 -> 2
b : -808.0000, 2 -> 2
c : 647.0000, 2 -> 3
d : -822.0000, 2 -> 2
a : -554.0000, 3 -> 0
b : 555.0000, 3 -> 2
c : 339.0000, 3 -> 0
d : 670.0000, 3 -> 4
a : -23.0000, 4 -> 3
b : 144.0000, 4 -> 2
c : 36.0000, 4 -> 0
d : 4.0000, 4 -> 2
a : 879.0000, 5 -> 3
b : -906.0000, 5 -> 4
c : -98.0000, 5 -> 3
d : -815.0000, 5 -> 5
c : -835.0000, 0 -> 1
d : 890.0000, 0 -> 4
a : -921.0000, 1 -> 5
b : 305.0000, 1 -> 5
c : -451.0000, 2 -> 5
b : -509.0000, 2 -> 4
d : 643.0000, 3 -> 0
c : -287.0000, 3 -> 2
b : 238.0000, 4 -> 5
c : 898.0000, 4 -> 4
b : 311.0000, 5 -> 3
c : -856.0000, 5 -> 2
