a : 258.0000, 0 -> 1
b : 274.0000, 0 -> 1
c : 415.0000, 0 -> 1
d : 565.0000, 0 -> 2
a : 707.0000, 1 -> 1
b : -508.0000, 1 -> 5
c : -522.0000, 1 -> 4
d : 501.0000, 1 -> 5
a : -652.0000, 2 -> 0
b : -123.0000, 2 -> 6
c : 914.0000, 2 -> 5
d : 178.0000, 2 -> 5
a : -132.0000, 3 -> 6
b : 397.0000, 3 -> 4
c : 48.0000, 3 -> 1
d : 105.0000, 3 -> 4
a : 929.0000, 4 -> 0
b : -946.0000, 4 -> 1
c : -644.0000, 4 -> 2
d : 982.0000, 4 -> 4
a : 771.0000, 5 -> 2
b : -294.0000, 5 -> 5
c : -919.0000, 5 -> 6
d : -451.0000, 5 -> 3
a : -167.0000, 6 -> 4
b : -7.0000, 6 -> 6
c : -360.0000, 6 -> 4
d : 703.0000, 6 -> 3
a : -622.0000, 0 -> 3
d : 212.0000, 0 -> 6
a : -451.0000, 1 -> 2
b : 234.0000, 1 -> 6
d : 199.0000, 2 -> 6
a : 568.0000, 2 -> 5
d : 509.0000, 3 -> 6
c : -618.0000, 3 -> 5
b : -128.0000, 4 -> 3
d : -700.0000, 4 -> 0
a : 371.0000, 5 -> 0
b : -856.0000, 5 -> 1
b : 719.0000, 6 -> 1
c : -120.0000, 6 -> 2
