a : -212.0000, 0 -> 2
b : -956.0000, 0 -> 1
c : 604.0000, 0 -> 5
d : -2.0000, 0 -> 6
a : -664.0000, 1 -> 6
b : 549.0000, 1 -> 4
c : 952.0000, 1 -> 3
d : -18.0000, 1 -> 0
a : 429.0000, 2 -> 6
b : 104.0000, 2 -> 1
c : 766.0000, 2 -> 5
d : -781.0000, 2 -> 1
a : 555.0000, 3 -> 4
b : -23.0000, 3 -> 4
c : 495.0000, 3 -> 0
d : 245.0000, 3 -> 3
a : -602.0000, 4 -> 0
b : 995.0000, 4 -> 1
c : -62.0000, 4 -> 0
d : 712.0000, 4 -> 5
a : -559.0000, 5 -> 5
b : -74.0000, 5 -> 4
c : -987.0000, 5 -> 1
d : -835.0000, 5 -> 3
a : 288.0000, 6 -> 1
b : -607.0000, 6 -> 6
c : -641.0000, 6 -> 0
d : 647.0000, 6 -> 1
d : -390.0000, 0 -> 4
a : 236.0000, 0 -> 6
c : -14.0000, 1 -> 5
c : 466.0000, 1 -> 0
d : -870.0000, 2 -> 6
b : 421.0000, 2 -> 3
c : -590.0000, 3 -> 2
a : -84.0000, 3 -> 2
d : 576.0000, 4 -> 2
d : 594.0000, 4 -> 3
b : 484.0000, 5 -> 5
c : 774.0000, 5 -> 6
a : -614.0000, 6 -> 4
d : -516.0000, 6 -> 6
