a : 271.0000, 0 -> 4
b : 218.0000, 0 -> 3
c : 753.0000, 0 -> 2
d : -379.0000, 0 -> 2
a : 966.0000, 1 -> 3
b : -993.0000, 1 -> 1
c : -904.0000, 1 -> 2
d : -438.0000, 1 -> 1
a : -149.0000, 2 -> 3
b : 136.0000, 2 -> 3
c : -540.0000, 2 -> 1
d : 759.0000, 2 -> 0
a : -559.0000, 3 -> 4
b : 370.0000, 3 -> 4
c : -268.0000, 3 -> 3
d : -964.0000, 3 -> 1
a : 163.0000, 4 -> 4
b : 324.0000, 4 -> 3
c : -494.0000, 4 -> 2
d : 308.0000, 4 -> 3
d : 822.0000, 0 -> 0
a : -856.0000, 0 -> 3
c : 994.0000, 1 -> 4
d : -472.0000, 1 -> 3
d : -894.0000, 2 -> 1
b : 528.0000, 2 -> 0
a : -314.0000, 3 -> 0
b : -178.0000, 3 -> 2
d : -229.0000, 4 -> 0
c : -413.0000, 4 -> 0
