a : 829.0000, 0 -> 3
b : 494.0000, 0 -> 4
c : 852.0000, 0 -> 1
d : -262.0000, 0 -> 1
a : -804.0000, 1 -> 4
b : 14.0000, 1 -> 0
c : -513.0000, 1 -> 4
d : -267.0000, 1 -> 3
a : 143.0000, 2 -> 0
b : 942.0000, 2 -> 2
c : 324.0000, 2 -> 4
d : -101.0000, 2 -> 0
a : -605.0000, 3 -> 3
b : -323.0000, 3 -> 0
c : -583.0000, 3 -> 4
d : 587.0000, 3 -> 1
a : 696.0000, 4 -> 0
b : -770.0000, 4 -> 0
c : 143.0000, 4 -> 4
d : -483.0000, 4 -> 2
c : 881.0000, 0 -> 4
b : -601.0000, 0 -> 3
a : 10.0000, 1 -> 2
c : -855.0000, 1 -> 1
a : -984.0000, 2 -> 1
a : -485.0000, 2 -> 4
a : 801.0000, 3 -> 0
d : -253.0000, 3 -> 4
c : 867.0000, 4 -> 1
c : 729.0000, 4 -> 3
