a : 71.0000, 0 -> 0
b : 33.0000, 0 -> 5
a : -354.0000, 1 -> 2
b : 266.0000, 1 -> 7
a : -653.0000, 2 -> 7
b : 719.0000, 2 -> 3
a : 224.0000, 3 -> 0
b : 978.0000, 3 -> 7
a : 532.0000, 4 -> 2
b : -489.0000, 4 -> 5
a : -451.0000, 5 -> 0
b : 619.0000, 5 -> 7
a : -161.0000, 6 -> 2
b : -787.0000, 6 -> 4
a : -621.0000, 7 -> 3
b : 182.0000, 7 -> 3
a : 998.0000, 0 -> 3
b : -573.0000, 1 -> 5
b : -306.0000, 2 -> 2
a : 96.0000, 3 -> 4
b : 511.0000, 4 -> 6
a : -427.0000, 5 -> 2
b : -243.0000, 6 -> 5
a : 172.0000, 7 -> 1
