a : -523.0000, 0 -> 1
b : 169.0000, 0 -> 3
c : -66.0000, 0 -> 2
d : -258.0000, 0 -> 5
a : -565.0000, 1 -> 4
b : -601.0000, 1 -> 5
c : 608.0000, 1 -> 5
d : 546.0000, 1 -> 0
a : -289.0000, 2 -> 2
b : 524.0000, 2 -> 0
c : 366.0000, 2 -> 2
d : 77.0000, 2 -> 4
a : 882.0000, 3 -> 4
b : -392.0000, 3 -> 3
c : 84.0000, 3 -> 0
d : -834.0000, 3 -> 0
a : 695.0000, 4 -> 4
b : 514.0000, 4 -> 0
c : -966.0000, 4 -> 4
d : 778.0000, 4 -> 5
a : 317.0000, 5 -> 4
b : 957.0000, 5 -> 4
c : -579.0000, 5 -> 3
d : 983.0000, 5 -> 5
a : 613.0000, 0 -> 4
b : -356.0000, 0 -> 1
b : 127.0000, 1 -> 4
a : -794.0000, 1 -> 2
a : 708.0000, 2 -> 1
d : 297.0000, 2 -> 1
b : 736.0000, 3 -> 0
a : -961.0000, 3 -> 0
d : 163.0000, 4 -> 3
b : 710.0000, 4 -> 5
c : 407.0000, 5 -> 5
a : 469.0000, 5 -> 0
