a : -819.0000, 0 -> 0
b : -698.0000, 0 -> 5
c : -131.0000, 0 -> 5
d : 924.0000, 0 -> 6
a : 143.0000, 1 -> 4
b : -344.0000, 1 -> 7
c : 248.0000, 1 -> 3
d : 481.0000, 1 -> 5
a : -810.0000, 2 -> 1
b : 632.0000, 2 -> 2
c : 942.0000, 2 -> 7
d : -804.0000, 2 -> 5
a : 869.0000, 3 -> 1
b : -845.0000, 3 -> 2
c : -43.0000, 3 -> 7
d : 425.0000, 3 -> 6
a : -427.0000, 4 -> 2
b : 574.0000, 4 -> 1
c : 94.0000, 4 -> 5
d : 243.0000, 4 -> 3
a : 293.0000, 5 -> 3
b : -892.0000, 5 -> 7
c : 151.0000, 5 -> 7
d : 548.0000, 5 -> 4
a : 593.0000, 6 -> 3
b : 746.0000, 6 -> 6
c : 680.0000, 6 -> 2
d : 942.0000, 6 -> 6
a : 213.0000, 7 -> 0
b : 509.0000, 7 -> 3
c : -908.0000, 7 -> 1
d : 451.0000, 7 -> 2
a : 813.0000, 0 -> 1
d : -135.0000, 0 -> 2
a : 587.0000, 1 -> 6
c : -613.0000, 1 -> 1
a : 334.0000, 2 -> 0
b : -371.0000, 2 -> 5
b : 578.0000, 3 -> 4
d : -1000.0000, 3 -> 1
c : -785.0000, 4 -> 3
d : 308.0000, 4 -> 6
c : -877.0000, 5 -> 0
a : -135.0000, 5 -> 5
a : -549.0000, 6 -> 2
c : 821.0000, 6 -> 6
d : -917.0000, 7 -> 7
c : -236.0000, 7 -> 6
