a : -54.0000, 0 -> 5
b : -16.0000, 0 -> 3
a : 250.0000, 1 -> 7
b : 310.0000, 1 -> 1
a : -82.0000, 2 -> 0
b : 824.0000, 2 -> 7
a : -606.0000, 3 -> 5
b : -698.0000, 3 -> 1
a : -339.0000, 4 -> 2
b : -841.0000, 4 -> 1
a : -359.0000, 5 -> 7
b : -722.0000, 5 -> 1
a : 487.0000, 6 -> 0
b : -722.0000, 6 -> 7
a : -998.0000, 7 -> 2
b : -748.0000, 7 -> 0
b : 114.0000, 0 -> 2
a : -38.0000, 1 -> 2
b : -887.0000, 2 -> 6
b : 136.0000, 3 -> 2
a : 832.0000, 4 -> 7
b : -64.0000, 5 -> 5
b : 722.0000, 6 -> 2
b : -697.0000, 7 -> 1
a : 108.0000, 1 -> 4
