a : -922.0000, 0 -> 2
b : -365.0000, 0 -> 2
c : -809.0000, 0 -> 2
d : -543.0000, 0 -> 3
a : 896.0000, 1 -> 4
b : 52.0000, 1 -> 1
c : 310.0000, 1 -> 4
d : 719.0000, 1 -> 1
a : -385.0000, 2 -> 1
b : -79.0000, 2 -> 4
c : 196.0000, 2 -> 3
d : 275.0000, 2 -> 4
a : -375.0000, 3 -> 2
b : 335.0000, 3 -> 4
c : -621.0000, 3 -> 0
d : -889.0000, 3 -> 3
a : -666.0000, 4 -> 0
b : 70.0000, 4 -> 2
c : -900.0000, 4 -> 0
d : -170.0000, 4 -> 3
c : 626.0000, 0 -> 4
a : -280.0000, 0 -> 0
c : -166.0000, 1 -> 1
a : 531.0000, 1 -> 2
d : 19.0000, 2 -> 3
c : 864.0000, 2 -> 4
c : 162.0000, 3 -> 4
c : -412.0000, 3 -> 2
a : -17.0000, 4 -> 1
a : -894.0000, 4 -> 4
