a : 963.0000, 0 -> 1
b : -814.0000, 0 -> 6
a : 196.0000, 1 -> 5
b : 169.0000, 1 -> 3
a : 98.0000, 2 -> 4
b : -442.0000, 2 -> 0
a : -404.0000, 3 -> 7
b : -920.0000, 3 -> 3
a : 322.0000, 4 -> 2
b : 441.0000, 4 -> 1
a : -553.0000, 5 -> 7
b : 792.0000, 5 -> 3
a : -627.0000, 6 -> 0
b : 284.0000, 6 -> 5
a : 911.0000, 7 -> 6
b : -164.0000, 7 -> 7
a : -845.0000, 0 -> 0
a : -448.0000, 1 -> 2
a : 530.0000, 2 -> 0
b : -48.0000, 3 -> 0
b : -980.0000, 4 -> 3
b : 293.0000, 5 -> 1
a : 364.0000, 6 -> 2
a : 238.0000, 7 -> 2
