a : 767.0000, 0 -> 1
b : 522.0000, 0 -> 0
c : -929.0000, 0 -> 2
a : -217.0000, 1 -> 2
b : -832.0000, 1 -> 1
c : 284.0000, 1 -> 3
a : -147.0000, 2 -> 4
b : 92.0000, 2 -> 1
c : 668.0000, 2 -> 2
a : 336.0000, 3 -> 1
b : -491.0000, 3 -> 2
c : 470.0000, 3 -> 3
a : -525.0000, 4 -> 5
b : -230.0000, 4 -> 0
c : -15.0000, 4 -> 0
a : 440.0000, 5 -> 0
b : -208.0000, 5 -> 4
c : -898.0000, 5 -> 5
a : 78.0000, 0 -> 4
b : 897.0000, 1 -> 3
c : 230.0000, 2 -> 5
b : -383.0000, 3 -> 4
a : -130.0000, 4 -> 1
a : 611.0000, 5 -> 4
