a : 627.0000, 0 -> 4
b : -811.0000, 0 -> 1
a : -836.0000, 1 -> 3
b : 93.0000, 1 -> 0
a : 554.0000, 2 -> 6
b : 728.0000, 2 -> 6
a : 359.0000, 3 -> 0
b : 910.0000, 3 -> 6
a : 61.0000, 4 -> 0
b : -130.0000, 4 -> 5
a : 306.0000, 5 -> 2
b : -566.0000, 5 -> 7
a : -234.0000, 6 -> 0
b : 13.0000, 6 -> 5
a : 651.0000, 7 -> 3
b : -565.0000, 7 -> 2
a : 993.0000, 0 -> 5
b : 884.0000, 1 -> 7
a : 976.0000, 2 -> 0
a : 266.0000, 3 -> 3
a : -537.0000, 4 -> 3
a : 882.0000, 5 -> 0
b : 711.0000, 6 -> 7
a : 709.0000, 7 -> 7
