a : -410.0000, 0 -> 1
b : 590.0000, 0 -> 2
c : 609.0000, 0 -> 3
d : -312.0000, 0 -> 0
a : -834.0000, 1 -> 0
b : -726.0000, 1 -> 2
c : 11.0000, 1 -> 2
d : 591.0000, 1 -> 3
a : 367.0000, 2 -> 1
b : -147.0000, 2 -> 0
c : 664.0000, 2 -> 2
d : -974.0000, 2 -> 1
a : -812.0000, 3 -> 0
b : 137.0000, 3 -> 3
c : -645.0000, 3 -> 0
d : 653.0000, 3 -> 1
a : -801.0000, 0 -> 3
d : -140.0000, 0 -> 2
b : 534.0000, 1 -> 1
b : 363.0000, 1 -> 0
b : 734.0000, 2 -> 3
a : -260.0000, 2 -> 0
b : -379.0000, 3 -> 1
b : 174.0000, 3 -> 2
