a : 95.0000, 0 -> 5
b : 41.0000, 0 -> 3
c : 190.0000, 0 -> 1
d : 672.0000, 0 -> 1
a : 561.0000, 1 -> 4
b : -561.0000, 1 -> 3
c : -448.0000, 1 -> 1
d : 236.0000, 1 -> 4
a : 853.0000, 2 -> 4
b : 606.0000, 2 -> 0
c : -441.0000, 2 -> 4
d : 490.0000, 2 -> 3
a : -89.0000, 3 -> 4
b : 372.0000, 3 -> 3
c : 264.0000, 3 -> 3
d : -252.0000, 3 -> 0
a : -804.0000, 4 -> 2
b : -636.0000, 4 -> 0
c : -568.0000, 4 -> 1
d : 70.0000, 4 -> 3
a : 666.0000, 5 -> 2
b : 362.0000, 5 -> 4
c : -101.0000, 5 -> 3
d : -793.0000, 5 -> 3
a : 486.0000, 0 -> 4
c : 909.0000, 0 -> 4
a : -473.0000, 1 -> 3
d : 21.0000, 1 -> 3
b : -525.0000, 2 -> 1
b : 174.0000, 2 -> 5
c : 827.0000, 3 -> 2
d : -120.0000, 3 -> 2
d : 905.0000, 4 -> 0
a : 731.0000, 4 -> 1
b : 516.0000, 5 -> 0
b : 27.0000, 5 -> 1
